uf,tipo,cod_localidade,feat_1,feat_2,feat_3,feat_4,loc_x,loc_y,mercado_mais_proximo,farmacia_mais_proxima,escola_mais_proxima,num_penit_4km,num_penit_500m,idade_imovel,area,preco
SC,Localidade 8,Localidade 4,0.6929498942488099,10.7290892593822,5.069588050390082,24.704800463091694,0.8761953715635309,0.8706513041357058,8131.28317199865,3986.778004629703,4219.988692865349,1.0,0.0,1.0,138.0,1218757
PR,Tipo 2,Localidade 4,0.888539269962271,13.378408032669372,4.192544862799539,28.78140467114844,0.1852073715413451,0.5083744615815623,1412.9486134630054,1397.126477648096,2127.1677828649704,0.0,0.0,9.0,127.0,890713
RJ,Tipo 2,Localidade 4,0.6355763607175142,9.531922134995533,5.104347293812984,24.381019281761876,0.5811013231596643,0.2549639530444686,1430.9695330092452,3056.721305282665,2274.288284991245,0.0,0.0,0.0,116.0,989613
SC,Tipo 2,Localidade 2,0.8288940725076681,12.490607561154462,3.913002987275336,30.112195051604697,0.85684383561151,0.4829902835760435,1898.059947563283,444.9149642477317,1402.4034698111602,0.0,0.0,3.0,158.0,908709
PR,Tipo 1,Localidade 4,0.8557966622301891,12.629001690124456,5.674819918792879,21.475267576496105,0.2005095709466914,0.9588968278810536,5888.635011020014,4557.762293384648,2036.706403712776,1.0,0.0,20.0,224.0,987916
SC,Tipo 2,Localidade 1,0.6760964876023962,9.882579069901606,5.196135250483134,23.98033765532393,0.5513456576151352,0.5206614227825872,2615.19861285054,2028.4218894099488,651.3264892805748,0.0,0.0,24.0,141.0,917682
MG,Tipo 1,Localidade 3,0.8278489546883729,12.275059157549691,4.760228586183201,25.78685218312741,0.1133316116738744,0.2576937296132501,3792.241182166265,2995.37519114333,673.4347216710781,0.0,0.0,7.0,181.0,1979567
RN,Tipo 2,Localidade 1,0.65037419380049,9.85943575854653,5.302624749426272,22.90236957919709,0.5544781899269339,0.8475960277444001,4157.377952130786,1185.3510822210428,3137.0300635059416,0.0,0.0,13.0,120.0,731350
RN,,Localidade 8,0.8634128820304975,12.818851242992016,4.733514818089157,26.636098641098744,0.412165920889231,0.3272190470687626,1335.532571032271,4461.919687848054,3313.6621994213074,0.0,0.0,5.0,131.0,353761
RJ,Tipo 1,Localidade 3,0.6857237321877406,9.669969244687715,5.135410205815164,23.074884003605565,0.6880475268793884,0.4385631234600045,980.0855331252758,3166.121586653423,2911.210312415703,0.0,0.0,25.0,135.0,1549504
RJ,Tipo 2,Localidade 1,0.703611955756366,11.046514276172248,5.3321874874541,22.94247008742179,0.8307871321416223,0.0652875566091578,6028.355928847592,4785.465513875603,,0.0,0.0,16.0,191.0,1041755
SE,Tipo 1,Localidade 3,0.9030601994880312,13.977317033927855,5.470046897138337,23.96304725016162,0.577569146701774,0.2486079026475899,327.4901685529737,3993.162393783875,2003.5613496091523,0.0,0.0,41.0,145.0,832589
SP,Tipo 1,Localidade 3,0.7704441839776568,11.520606135686352,4.922757416724241,25.20335837616843,0.1506430010718892,0.4159653583345839,2587.083754570488,1559.726864733414,2282.5597295153207,0.0,0.0,30.0,94.0,1462695
SP,Tipo 2,Localidade 4,0.8569286860543965,12.852133062056522,4.482889381771968,27.540537040785235,0.1818291855836344,0.0792529718329004,2599.027036396988,1379.047325036962,2006.9299741748505,0.0,0.0,2.0,70.0,1018593
MG,Tipo 1,Localidade 3,0.7994680170525064,11.67690765167669,4.63641900021934,27.666119552468807,0.8184340029715358,0.5004325516094892,2208.366340125286,1748.2893751037934,1603.416750276918,0.0,0.0,46.0,133.0,1189313
RJ,Tipo 2,Localidade 4,0.708039807337449,,5.237708162393601,24.317771872866626,0.0598968236927494,0.7642707766297456,4011.653787884312,2349.148798604591,702.6105723269055,0.0,0.0,7.0,138.0,974132
RJ,tipo 2,Localidade 4,0.8453533001842062,12.968372431934656,5.002256487678945,24.988420470225982,0.91399331559405,0.2069564228210225,3435.545603127663,5417.641895975123,1905.7372662485327,0.0,0.0,5.0,84.0,1005768
RJ,tipo 2,Localidade 1,0.7240745508243789,11.071968128444947,5.385497129223896,23.502224479085555,0.258467825810862,0.031499168998648,3659.861368158965,6329.585708840248,663.1290536532699,1.0,0.0,1.0,75.0,1188645
RJ,Tipo 2,Localidade 4,0.7331730926019954,10.978341454625676,5.676296737654914,22.0813057795659,0.3392280378743637,0.095599486211817,2451.668039247407,211.2338763969457,2605.0764958163645,0.0,0.0,9.0,106.0,950483
RS,Tipo 2,Localidade 3,0.776769534750253,12.686026830619834,4.262102485864648,27.42904104487693,0.1751800468630724,0.4862974819135252,2151.541970730092,1028.6632048786437,2648.434140109866,0.0,0.0,39.0,133.0,1074961
ES,Tipo 2,Localidade 4,0.9547228714696994,14.038176662870834,4.796493967486716,25.93647557755397,0.1808378647034476,0.047325214885098,2857.986602758179,1468.176580823958,2271.803880580969,0.0,0.0,12.0,118.0,1012094
MG,Tipo 2,Localidade 4,0.7943484936702214,11.925763655919411,5.357026563429367,23.457785207795112,0.6452136000356081,0.5006938904669959,3936.126625074272,1448.8449109493088,684.4314824963747,0.0,0.0,14.0,147.0,938784
SP,Tipo 2,Localidade 1,0.8943823030377083,13.883357611363907,5.291763703912113,23.649245918102626,0.2266201695117657,0.6685066220553398,2935.0624592277973,1692.0344964067438,2723.7817516540285,1.0,0.0,18.0,175.0,971610
GO,Tipo 2,Localidade 3,0.808103541409431,12.105945277299076,4.406074558199501,27.75844210888189,0.8920131138859698,0.9170949825498642,1376.2109895860256,3104.485477485635,3211.8811814874207,0.0,0.0,34.0,146.0,1029464
SP,Tipo 2,Localidade 1,0.600484981091673,9.037638255190489,5.218566511794798,25.219481399525566,0.3848041342770877,0.7786347806647499,3918.0850726189065,1294.098063404825,3019.7511074021763,0.0,0.0,13.0,154.0,1050007
MG,Tipo 1,Localidade 2,0.7298598154098885,10.806891980474507,5.516660016774973,22.40957125428849,0.9180521356786712,0.1514110329200478,1130.082338819901,1596.2091018658157,,0.0,0.0,6.0,,804036
SC,Tipo 1,Localidade 2,0.959560267876254,15.12850633557842,4.459892217696256,27.98557263846032,0.6449893003068135,0.8855046706485438,4343.474714359252,1768.0668874600772,2474.206476447634,1.0,0.0,3.0,162.0,769273
ES,Tipo 2,Localidade 4,0.6356229782063941,8.863285623477056,4.514747926978244,27.70645076686099,0.3056514149370865,0.9909703520275152,6386.297648836123,4515.353928090674,3085.5311017302647,1.0,0.0,15.0,178.0,892427
PB,Tipo 2,Localidade 1,0.7081034682626383,10.26678570163474,4.5847336029113634,26.694925642993592,0.1911801408519001,0.5708958605446247,2230.796286781984,2182.717017206728,3547.505640948248,1.0,0.0,15.0,107.0,620153
SC,Tipo 2,Localidade 4,0.7891034895173401,11.7768205762939,4.99692813618502,25.277035131591443,0.8626269195042716,0.2097865352468237,2954.62470798612,5078.992392499374,1661.547169226776,0.0,0.0,13.0,195.0,876889
RJ,Tipo 2,Localidade 1,0.6564250537159737,10.613496380210105,5.58902668482997,21.63216523168675,0.0474609545289964,0.8867140401040005,5670.67201299731,1513.8718592467203,759.5870673667861,0.0,0.0,10.0,106.0,1077634
PR,Tipo 1,Localidade 2,0.383762687238829,6.166676241727442,6.093079035397674,18.756166417244195,0.672355339917974,0.5948125469159276,2456.510384526728,2245.478920824009,1573.0208898926912,0.0,0.0,3.0,134.0,701842
RJ,Tipo 2,Localidade 1,0.5163154460747109,7.7136589498334,6.089127344871093,19.28771349733542,0.3132450860147672,0.2572016721719025,1348.091097183259,4007.853846338327,1442.3000747369597,1.0,0.0,3.0,113.0,1094922
SP,Tipo 2,Localidade 2,0.8978594620597768,13.747612344105486,5.106092657927401,24.42049943413134,0.9075589402493032,0.9478386966949984,3379.7429508408472,4303.16831248719,4787.402209347759,1.0,0.0,4.0,186.0,893376
MT,Tipo 2,Localidade 3,0.7542740902237356,11.18225384684116,5.414858930013342,22.88503433289851,0.134235971266592,0.1863928514082063,4185.433049542348,3526.956569470732,189.2177022751796,0.0,0.0,33.0,124.0,1044401
CE,Tipo 2,Localidade 4,0.6260639698539205,9.203585361341451,5.047860385618742,24.73843289988893,0.7154139992367876,0.3249868214376011,2504.3389397949763,3323.537272545432,1060.8165734888391,0.0,0.0,5.0,,612819
BA,TIPO 1,Localidade 1,0.8148295802805743,11.520560412129267,4.745013602793423,26.882991568463638,0.9557948076851324,0.4642484101835303,2618.8379678213164,616.6283356912699,845.9965136086945,0.0,0.0,29.0,154.0,874455
ES,Tipo 2,Localidade 3,0.5061330971110362,7.787486546771761,4.407219654873071,27.89144088558634,0.9752668271398388,0.6441892813003763,,389.1599132495109,540.1478999580511,0.0,0.0,27.0,128.0,1420415
MG,Tipo 1,Localidade 2,0.7014597415112224,10.932168236163465,5.125046010724912,23.828564770167294,0.7927660462927504,0.3408861633287775,2142.2919304598527,786.8118399439629,1264.2246920199518,0.0,0.0,7.0,96.0,809000
SC,Tipo 1,Tipo 2,0.853657641230538,12.341391830369083,5.102941733006058,24.288683358576915,0.3612031522082307,0.4927106913502158,376.6369860923068,874.8548938006721,1409.3391374389412,0.0,0.0,48.0,125.0,1076038
SP,Tipo 2,Localidade 1,0.8625433469614795,13.372440592010433,5.017829033735807,25.165464908677123,0.1786599132708,0.6430205931868878,2903.642709026845,1753.0076393249626,2816.187608645968,1.0,0.0,20.0,191.0,955694
SP,Tipo 1,Localidade 3,0.7637901004560276,11.469333691617967,6.134611537735536,20.19008576988279,0.3304230570871773,0.7531763309517168,2407.0117020220664,1302.4533525711536,2431.315225829929,0.0,0.0,25.0,81.0,1532376
SP,Tipo 2,Localidade 4,0.7892077438736943,11.535975308889872,4.947469765836603,26.016493997840936,0.7778743260234835,0.5390997096628708,4692.00960670192,2281.7377986985034,876.5711846662409,0.0,0.0,17.0,208.0,903270
AC,Tipo 2,Localidade 4,0.7412365395908718,11.41595637804317,3.600277113891444,31.397026716508798,0.3137179566416956,0.0806617229267866,2719.342717336057,186.96338880806056,2573.615027235728,0.0,0.0,13.0,94.0,639583
SC,Tipo 2,Localidade 4,0.7577339869752248,11.86408546806931,5.500226139187624,22.854415013353616,0.22743300781671,0.4145427844628897,913.2803436629677,2139.397116637902,1305.0600614977666,0.0,0.0,2.0,124.0,868752
SP,Tipo 1,Localidade 3,0.7051682435035752,11.218281578153595,5.388136615220456,23.04617041661088,0.3488106540667502,0.5757152388991951,684.732728793206,988.049340461772,2239.213842548214,0.0,0.0,38.0,204.0,1309127
MG,Tipo 2,Localidade 1,0.7935902146174872,11.93744311031919,5.13524631263763,23.75800007493105,0.732317041664082,0.6373791562823989,2369.875083363979,2183.7226877257613,1537.784789611894,0.0,0.0,10.0,124.0,1094540
RJ,Tipo 1,Localidade 2,0.7149987768406597,10.695193838978694,3.9726252822981953,30.23374396205589,0.7061073898071315,0.9202138723754794,4123.817674458311,2452.3660758449423,3110.844073639262,1.0,0.0,4.0,102.0,853157
DF,Tipo 2,Localidade 4,0.7354088867713418,11.233899766821198,5.637121585382884,22.402359940838384,0.9954081710830796,0.4186394865451414,5132.942250186549,4757.206495816215,1899.236274726321,0.0,0.0,13.0,140.0,690706
RJ,Tipo 1,Localidade 3,0.7130687283309401,10.59436677449772,4.721918340717979,25.33204033340172,0.8556262005984113,0.4202036891726298,2635.5141581173707,2154.2675652745484,2004.701433603496,0.0,0.0,31.0,131.0,1377529
SC,Tipo 1,Localidade 4,0.7564447466374142,11.106067405921197,5.567109194836982,21.81874247005433,0.1614562676592513,0.242728631781964,1306.7831038014951,1312.533744719775,544.8617275126667,0.0,0.0,27.0,82.0,1028479
RJ,Tipo 2,Localidade 4,0.8334577397617374,12.582898175808412,,23.557084255233505,0.2896343372992098,0.6123264266708921,2793.474672031461,2561.910775495377,2365.457117096368,0.0,0.0,7.0,90.0,956083
ES,Tipo 2,Localidade 4,0.8131419732533726,12.268194349295385,5.029122061999454,24.90849323901857,0.2206479474638867,0.9114201593397648,5439.889785866686,4193.038344532241,1962.354067743222,1.0,0.0,7.0,175.0,939720
DF,Tipo 1,Localidade 3,0.8350100238490445,12.768448611704024,5.469631419047401,23.33081410402597,0.0412147502310932,0.3281570663376799,3958.257053700407,2962.371932857925,1566.3054951970146,0.0,0.0,40.0,75.0,1057823
SC,Tipo 2,Localidade 2,0.8746874977247225,13.667395810825996,4.930419615827699,24.77504341190405,0.0940423198771776,0.208163422515122,532.6773017054026,6974.047628982297,6282.954755866202,0.0,0.0,12.0,148.0,862586
SP,Tipo 2,Localidade 4,0.7286889986499607,10.980614084922053,4.9515382919999285,25.87899342015428,0.3131814382959845,0.7780311729864537,4384.821503069317,2966.111073428241,2772.8155361795493,1.0,0.0,19.0,215.0,873828
MG,Tipo 2,,0.6405169531057617,9.430989440021245,4.314404271764079,27.341809180458032,0.0821347650031677,0.253818535107763,640.7381501161314,627.8597182573136,173.30696648605496,0.0,0.0,10.0,60.0,1033097
MS,Tipo 2,Localidade 3,0.6052370366402939,8.327001342612274,6.218036018936497,19.368493683412837,0.2180225540978094,0.402248057960097,2062.543275543829,1217.2626982762522,1944.9700652022664,0.0,0.0,37.0,109.0,943015
SP,tipo 2,Localidade 4,0.7024440558471102,10.372164450973518,5.3342253902530095,23.278044993489317,0.6272442780425957,0.8528953660493511,6797.189225059297,2397.199876632102,3799.964453620751,1.0,0.0,22.0,182.0,841986
SP,Tipo 2,Localidade 4,0.6288871897788442,9.279933082374807,4.447850893772467,27.808301322764777,0.9983199989546346,0.853293586274434,8493.863809024862,4914.28970119739,4691.8311734881045,0.0,0.0,12.0,132.0,947621
BA,Tipo 1,Localidade 2,1.2773570679492714,18.61248987300242,5.397134356773615,23.25823576991601,0.8098441704976919,0.2408457167727704,1136.9019996534014,906.667026351028,2227.816667018559,0.0,0.0,2.0,143.0,423482
PI,Tipo 1,,0.7564514557869229,11.63881660045812,4.339669836580867,28.49205291963058,0.5952726162457129,0.1154893031933805,3871.383567605938,5610.273134120497,1323.960621625605,0.0,0.0,16.0,61.0,947851
DF,Tipo 2,Localidade 1,0.7440443016482562,11.284210612258166,4.04530403484558,29.330794139188097,0.0765207986407634,0.3646453641764684,,3745.338915693812,3241.380016787344,1.0,0.0,8.0,132.0,889581
MG,Tipo 2,Localidade 4,0.8101013052697513,12.03158900214926,5.753086646775764,21.084064106514777,0.6562104454815606,0.8902853286662453,7266.610875512576,2839.331932325597,4116.911525740728,1.0,0.0,15.0,143.0,933286
SC,Tipo 1,Localidade 3,0.8065309920205685,11.946905391763597,5.486229335127623,22.3652526760125,0.9953633825875832,0.0921330102021236,4234.115181344216,638.6762170502952,5105.991708562989,0.0,0.0,33.0,98.0,1331397
MS,Tipo 2,Localidade 4,0.586539905971598,7.981816878401807,6.043439575321548,19.94502773718044,0.0479775078866582,0.1067536656101931,1835.7936372533663,1085.8800749693703,1389.4767839951846,0.0,0.0,3.0,160.0,766457
DF,Tipo 1,Localidade 3,0.7826573482130593,11.017478018569262,5.173425306400251,24.374085667401395,0.3947303436884593,0.9422842004081448,3693.7392588300418,1319.2990551840232,2346.111720177795,0.0,0.0,39.0,205.0,1074599
SP,Tipo 3,Localidade 2,0.6518717678818967,9.526448058410445,5.046007256622688,25.1643220338615,0.40669839855762,0.8135108549405852,4322.431125303699,1255.850217217673,1742.6126362920304,1.0,0.0,5.0,105.0,927142
MG,,Localidade 1,0.8943730125917454,12.678709522356613,4.20348534012529,28.656142828236614,0.1885825833431162,0.3337166790024113,1471.7048534837616,3772.255030527957,2684.1881893242203,1.0,0.0,15.0,203.0,1043736
AL,Tipo 1,Localidade 3,0.8639328753994122,12.424530158080174,4.473658602550675,27.95725334642352,0.6554613809986574,0.1182625162440357,1193.1937639893586,3247.521455590772,2161.177043123975,0.0,0.0,42.0,58.0,857665
DF,Tipo 1,Localidade 3,0.8212686420465711,12.35886775716499,4.654224747072625,26.356350807109,0.2606549381307069,0.0767843628172265,,4330.861419584418,,0.0,0.0,16.0,142.0,1505891
MG,Tipo 1,localidade 2,0.7407514033679591,11.465132043647197,4.652988000070457,26.221129550061907,0.540496420482619,0.4196107278702887,263.9259402037835,3410.796620666617,1830.5685960934272,1.0,0.0,2.0,173.0,899223
PR,Tipo 2,Localidade 1,0.6174247438075854,9.474377407884871,4.973414178967425,24.41492608909431,0.0464442104281277,0.1394996353999557,3748.720987025353,5970.294132862535,1718.5287203764733,1.0,0.0,5.0,61.0,1024538
PR,Tipo 2,Localidade 4,0.8343862366484761,12.833413025183177,3.5790543245008783,32.151681534231045,0.997016692643422,0.9931963157409188,9733.44309571797,5699.450783205413,5854.673341367475,0.0,0.0,11.0,60.0,873490
SP,Tipo 1,Localidade 3,0.8307540821416575,12.85981332210476,5.117520512748143,24.014598270191385,0.1001958159820295,0.7933234173300134,3971.524691354273,642.7159462532945,4709.473253416053,0.0,0.0,41.0,150.0,1247680
SP,Tipo 1,Localidade 2,0.8673709126924745,12.850811270406004,4.928083044532211,25.63535786496132,0.2903117428022506,0.5714202933156771,2922.489118260949,2975.2191464495213,2464.8555718038315,1.0,0.0,5.0,130.0,859646
ES,tipo 2,Localidade 4,0.7753334582543163,12.342216362722466,4.534706248135772,27.8258442189408,0.0258201754638506,0.6793548310292952,3296.468476591513,1511.618168940518,,0.0,0.0,8.0,81.0,965366
PE,Tipo 2,Localidade 4,0.6814598574067643,10.962861322281428,4.848598577915039,25.87168471735268,0.735287061669582,0.6459274427245772,5550.897581382861,1719.9394601109104,1654.2658578645965,1.0,0.0,12.0,227.0,481758
MA,Tipo 1,Localidade 4,0.6701360784222586,9.596314942017989,5.788792940199787,19.996633406971608,0.9524466072041264,0.6576377026898667,6585.576571453941,3890.8594685214216,2983.0424401214764,0.0,0.0,14.0,90.0,736799
SP,Tipo 2,Localidade 3,0.8130327181180256,12.690444274711654,5.492644420882961,21.66694609391986,0.1593537001126703,0.7005936158683155,2915.533353837852,756.8961431544454,4208.424840206875,0.0,0.0,37.0,126.0,1190290
MG,Tipo 2,Localidade 3,0.5664767516862745,9.06543255881648,5.106468275839553,25.087817584445222,0.9759516740946336,0.5736252516790576,3890.314011016125,454.71009979304,415.2014533306386,0.0,0.0,41.0,158.0,1158029
SC,Tipo 1,Localidade 1,0.7832669732612084,11.940113324506996,4.49390811030094,28.4642512634284,0.7853129698993666,0.3245268870414659,4348.25169365828,2788.283823494732,1360.4185689014091,0.0,0.0,5.0,58.0,1403291
DF,Tipo 2,Localidade 4,,11.89421622123504,5.279819915919679,24.13492456077512,0.1340767897968785,0.2094918354908205,1321.2456341115603,1008.8530835249544,,0.0,0.0,8.0,197.0,784117
TO,Tipo 1,Localidade 2,0.7149984762893059,10.146616132100457,5.29916376158345,23.703170431138048,0.6061889630247598,0.1323572698490349,2015.507180382088,3158.750110402422,3337.3437379992483,0.0,0.0,2.0,,452956
SC,Tipo 1,,0.7920554638588514,,4.990428069464922,25.068002507027945,0.8288374900477764,0.4987676044695858,,1681.054700702063,1534.2680464594591,0.0,0.0,27.0,137.0,1345687
SP,Tipo 2,Localidade 1,0.683159358307392,10.313066839613528,4.804265292496718,26.328320418697597,0.9138209274008458,0.3025557878930004,,2271.778907398086,1149.1560099906687,0.0,0.0,12.0,,1090669
GO,Tipo 1,Localidade 2,0.7150602524694072,10.147369148440564,4.073121988722799,30.366521281148323,0.7733882490965369,0.6134281680712564,2152.1378423304755,1644.0738164179768,1757.385367202856,1.0,0.0,4.0,190.0,641625
RJ,Tipo 1,Localidade 2,0.7705160711967598,11.788102154037926,4.922603300920835,26.43476830685354,0.9363507721169488,0.1780360437503875,1383.642564271572,1372.742395228676,3429.000931925331,0.0,0.0,9.0,84.0,795624
MG,Tipo 2,localidade 4,0.8939681126088499,14.51835485336371,4.410018286967139,28.080967589947434,0.5103566506428014,0.2281224395971456,1375.1675940224045,2315.143194874664,2242.9597929848337,0.0,0.0,2.0,87.0,1010298
RN,tipo 2,Localidade 1,0.6033266365600661,9.354760066268948,5.629363969357796,21.81935762399825,0.6861934261417845,0.2532851361920283,3877.975841197368,4000.248594166897,804.6859158577778,0.0,0.0,1.0,171.0,779375
SP,Tipo 1,Localidade 2,0.7889500558789011,12.707281054000466,4.9292167149190265,25.366656063427836,0.7372794470557859,0.0702216219474186,905.4884283457732,2739.3957399187548,3755.576846984536,0.0,0.0,9.0,78.0,830975
MS,Tipo 1,localidade 2,0.7732507026658192,11.127337249528686,4.954927778516985,25.276709546345224,0.1140044389571052,0.9393821947423426,6800.766719164289,4441.469881445983,4786.367198911819,1.0,0.0,9.0,200.0,609787
MS,Tipo 1,Localidade 3,0.6660130384253123,10.910347023173635,4.147548377027638,29.208704341037592,0.2340283972278374,0.9092943313073764,4191.05296192778,1284.47651842052,3583.811299635161,0.0,0.0,43.0,75.0,1048963
RJ,Tipo 1,Localidade 2,0.925716026865961,14.778793821774618,5.80735097803647,21.73839615063217,0.3936323431256447,0.7516293397003128,3774.941719471454,1270.0757327857386,1418.6282031547605,1.0,0.0,4.0,114.0,826402
PE,Tipo 4,Localidade 3,0.6828836978236043,10.475789084391243,5.794550846675368,20.63393165844836,0.7436339057386963,0.8760838380558633,919.8030080289078,2232.0372908299983,1939.020711396157,0.0,0.0,38.0,160.0,779185
PB,Tipo 1,Localidade 4,0.6662579577159057,10.25179279725342,5.638026859197085,21.93029482609416,0.8392045975484492,0.1896903198056204,2669.3987879925444,5113.87758071883,1804.6603477850183,0.0,0.0,9.0,174.0,812297
RJ,Tipo 2,Localidade 1,0.886833192332149,13.574153578508014,4.374399250670182,28.123685040250013,0.7517930509613412,0.2579463756916759,4482.808553919338,3500.2605427167746,1462.335671838813,0.0,0.0,8.0,192.0,1178183
SC,Tipo 1,Localidade 3,0.7407677360141439,10.709343008560648,5.093323322538687,24.738249163538256,0.1615626134958401,0.2120056692486641,3816.619767023806,3186.316779059746,506.61853811251945,0.0,0.0,48.0,69.0,1051633
MG,Tipo 2,Localidade 4,0.7623881780412796,11.715194761942046,5.140524260800795,24.91502333782216,0.1463831892355196,0.6967190294486862,3241.890776045862,1942.8100238346608,1713.583735135304,0.0,0.0,6.0,88.0,974595
SP,Tipo 2,Localidade 2,0.772465386609311,11.662888794245369,4.579584773075428,26.842301139618264,0.064476746363619,0.9963067423962144,7390.124472993746,5134.423485986597,5516.94173455982,1.0,0.0,3.0,111.0,965181
PB,Tipo 2,Localidade 4,0.7838051185491755,11.59606753987152,4.376530415945986,28.42783428110983,0.4797316377129037,0.0255761710964179,1352.475041408382,1772.1160871060129,4090.751839662029,0.0,0.0,8.0,69.0,539887
SC,Tipo 1,Localidade 2,0.7373015218821489,10.902469804479471,5.0561526411963404,25.24128392079197,0.7994524403074856,0.2667152288815506,1397.8092086374106,804.9953421527973,1949.127371541293,0.0,0.0,3.0,131.0,767747
PR,Tipo 1,Localidade 2,0.7368890711397502,11.524866630975865,4.188136043482594,28.47945115712057,0.2210880798864755,0.5357587720740895,3150.638515466536,3740.174303447263,3243.120781916961,1.0,0.0,5.0,120.0,750103
SC,Tipo 1,Localidade 3,0.6132133641081364,9.395856577179147,5.13384227466228,24.167244936938086,0.6134165814654794,0.4621313902842399,222.32898305012367,3413.684744593628,2297.062341546199,0.0,0.0,36.0,75.0,1256140
SC,Tipo 2,Localidade 1,0.7266885701178425,10.722030461880488,5.378871049352504,23.40560133055999,0.1875821367585869,0.9257931323845532,5513.214808028522,2462.9207695793853,712.5047612675621,0.0,0.0,3.0,87.0,1044292
SP,Tipo 2,Localidade 1,0.7679738953334999,10.834724268439224,4.415016934770816,27.546432229998665,0.5472872500635133,0.9211956739920264,4493.416498694548,1457.103891670006,3873.973002375834,0.0,0.0,14.0,185.0,1118171
SC,Tipo 1,Localidade 1,0.7804576076149677,12.388391316306542,4.512082903879014,27.184661718275034,0.4755364452191758,0.5569069619955952,2243.3131006485414,1229.5395519332856,1392.3711722530622,1.0,0.0,12.0,125.0,1260624
ES,Tipo 1,Localidade 7,0.8957177014051534,12.909204720035987,5.465431442972856,22.421988384504346,0.6415221756817058,0.5088602367990416,3385.8294840565413,2840.76203887572,414.1972218006454,0.0,0.0,2.0,111.0,1636507
RJ,Tipo 2,Localidade 4,0.8382172780082298,12.961964059566997,4.603641104045358,26.957233279609408,0.8632097961271603,0.0016839385222431,3003.1063167545194,5534.479960629051,3699.752834593133,0.0,0.0,8.0,124.0,967078
SC,Tipo 1,Localidade 3,0.4770403160285272,7.149166115688101,4.36151194169161,28.13558682152284,0.907946599186526,0.9940111205809778,1473.0177977939802,3840.0565966618574,3950.6179543709295,0.0,0.0,32.0,74.0,1333552
SP,Tipo 2,Localidade 4,0.7715466790466573,11.059727882690602,5.0675268935463285,24.059865343658316,0.2948782349607149,0.7813687528496689,,3139.9056654477827,2586.789359957784,1.0,0.0,13.0,80.0,867554
SP,Tipo 2,,0.6534435059459631,10.5760268167142,4.4080161786485546,27.226552130944967,0.3525862968428686,0.6984499541544704,3081.9886988112294,645.3287437790374,3056.596843979188,1.0,0.0,9.0,137.0,1086954
PR,Tipo 1,Localidade 4,0.6496581240112419,10.28517588951755,4.899641465963118,25.173137797930615,0.2812502400026309,0.5197591228708781,1996.9133354243368,2343.289993407694,1914.896005329652,0.0,0.0,8.0,191.0,1177010
MG,Tipo 1,Localidade 4,0.6786854333152403,9.633145169013185,4.854598790042671,27.277078754391688,0.8423488737663949,0.0698734191330353,2618.8911735430365,5248.004583876615,2997.76987060468,0.0,0.0,18.0,154.0,1195591
SP,Tipo 2,Localidade 1,0.7128513399471714,10.815130580539888,4.607727452180678,26.74107651798725,0.6457275204002049,0.4143306526770947,3226.3330106750805,3440.029637250637,1292.3552466296028,0.0,0.0,8.0,62.0,1194122
BA,Tipo 2,Localidade 2,0.6888487056233585,10.428966103172677,4.670062335320353,26.62480339402604,0.853965064024243,0.7805159094138864,2096.7472331181443,2797.214072879396,3561.14951271566,1.0,0.0,2.0,128.0,469501
GO,Tipo 2,Localidade 1,0.7190928130055532,10.65074991964508,5.789120745285235,21.34487083569986,0.4974695477993154,0.659435823585201,3191.696808548343,1031.7360667863377,1669.8275689495174,0.0,0.0,12.0,66.0,871482
PR,Tipo 2,Localidade 1,0.7596726331794003,11.824636046581093,4.527670584059172,27.7252857634836,0.9558488756663016,0.7257941786585839,37.932408198953496,1487.0582062645733,3188.178636186822,0.0,0.0,8.0,112.0,1076043
MG,Tipo 1,Localidade 4,0.6915720257534557,10.40045298146996,5.54571131892,22.388883355878384,0.7187691190643773,0.8731637412614911,7604.648952914791,2949.949983260216,3909.643962472038,1.0,0.0,17.0,172.0,1117340
SP,Tipo 2,Localidade 4,0.7321379188590771,11.15506551597691,4.96547816269475,24.996969865927472,0.5782487768629692,0.8239519121788749,6247.600688033481,2029.98220406352,3666.0830228326927,1.0,0.0,2.0,162.0,968502
GO,Tipo 1,Localidade 2,0.8951313090895617,14.005497293303224,4.35817829752158,27.999098277030885,0.0342802263719521,0.0540627087136486,2070.546545266211,,,0.0,0.0,0.0,175.0,679403
SC,Tipo 1,Localidade 2,0.6801975571120329,10.356036182474616,5.190922222296662,23.540040444032574,0.1507322729013932,0.7454284178896652,4941.357102821063,3699.1605010448975,3694.473058192717,1.0,0.0,10.0,119.0,657774
AL,Tipo 1,Localidade 2,0.6964613594277338,10.377525728916831,6.05244573921736,20.04957861349125,0.365609359926424,0.077430890419327,3429.9161332398007,5526.386854193181,5121.108290877109,0.0,0.0,1.0,88.0,450971
SP,Tipo 1,Localidade 3,0.6737284682377394,9.674025278940356,5.870911265908556,20.83695439529724,0.1557061820810268,0.8889394938592932,4363.584930503899,1151.363672283088,4275.891112348589,0.0,0.0,3.0,175.0,1966620
PR,Tipo 2,Localidade 1,0.813541641105668,12.55753829416514,5.103777459400263,23.378488724032405,0.8111880820458076,0.120472925104126,5576.351780713046,4342.50088492406,2413.5616255642585,0.0,0.0,8.0,185.0,1032980
